simulation,match_id,team_a,team_b,ga,gb,outcome,winner,loser
19,90,Brazil,Curaçao,0,0,D,Brazil,Curaçao
19,91,Scotland,France,1,0,H,Scotland,France
19,92,Mexico,England,2,2,D,England,Mexico
19,93,Portugal,Spain,0,4,A,Spain,Portugal
19,94,Côte d'Ivoire,Turkey,0,5,A,Turkey,Côte d'Ivoire
19,95,Paraguay,Colombia,0,0,D,Paraguay,Colombia
19,96,Switzerland,Argentina,1,0,H,Switzerland,Argentina
19,97,Qatar,Brazil,0,3,A,Brazil,Qatar
19,98,Spain,Turkey,3,2,H,Spain,Turkey
19,99,Scotland,England,1,3,A,England,Scotland
19,100,Paraguay,Switzerland,0,2,A,Switzerland,Paraguay
19,101,Brazil,Spain,2,3,A,Spain,Brazil
19,102,England,Switzerland,2,4,A,Switzerland,England
19,103,Brazil,England,0,0,D,Brazil,England
19,104,Spain,Switzerland,1,0,H,Spain,Switzerland
20,1,Mexico,South Africa,2,1,H,Mexico,
20,2,South Korea,Czech Republic,1,4,A,Czech Republic,
20,3,Canada,Bosnia and Herzegovina,0,1,A,Bosnia and Herzegovina,
20,4,USA,Paraguay,0,0,D,,
20,5,Australia,Turkey,2,2,D,,
20,6,Qatar,Switzerland,2,2,D,,
20,7,Brazil,Morocco,2,1,H,Brazil,
20,8,Haiti,Scotland,2,2,D,,
20,9,Germany,Curaçao,1,0,H,Germany,
20,10,Netherlands,Japan,2,1,H,Netherlands,
20,11,Côte d'Ivoire,Ecuador,3,1,H,Côte d'Ivoire,
20,12,Sweden,Tunisia,1,2,A,Tunisia,
20,13,Spain,Cabo Verde,2,2,D,,
20,14,Belgium,Egypt,2,0,H,Belgium,
20,15,Saudi Arabia,Uruguay,2,3,A,Uruguay,
20,16,Iran,New Zealand,1,1,D,,
20,17,Austria,Jordan,0,0,D,,
20,18,France,Senegal,0,0,D,,
20,19,Iraq,Norway,2,2,D,,
20,20,Argentina,Algeria,1,1,D,,
20,21,Portugal,DR Congo,2,0,H,Portugal,
20,22,England,Croatia,1,1,D,,
20,23,Ghana,Panama,2,2,D,,
20,24,Uzbekistan,Colombia,0,4,A,Colombia,
20,25,Czech Republic,South Africa,2,1,H,Czech Republic,
20,26,Switzerland,Bosnia and Herzegovina,0,1,A,Bosnia and Herzegovina,
20,27,Canada,Qatar,5,1,H,Canada,
20,28,Mexico,South Korea,2,2,D,,
20,29,Turkey,Paraguay,2,0,H,Turkey,
20,30,USA,Australia,0,5,A,Australia,
20,31,Scotland,Morocco,0,0,D,,
20,32,Brazil,Haiti,0,0,D,,
20,33,Tunisia,Japan,1,0,H,Tunisia,
20,34,Netherlands,Sweden,2,1,H,Netherlands,
20,35,Germany,Côte d'Ivoire,0,1,A,Côte d'Ivoire,
20,36,Ecuador,Curaçao,4,0,H,Ecuador,
20,37,Spain,Saudi Arabia,1,1,D,,
20,38,Belgium,Iran,2,0,H,Belgium,
20,39,Uruguay,Cabo Verde,1,2,A,Cabo Verde,
20,40,New Zealand,Egypt,0,1,A,Egypt,
20,41,Argentina,Austria,3,0,H,Argentina,
20,42,France,Iraq,3,1,H,France,
20,43,Norway,Senegal,2,2,D,,
20,44,Jordan,Algeria,3,2,H,Jordan,
20,45,Portugal,Uzbekistan,2,2,D,,
20,46,England,Ghana,2,0,H,England,
20,47,Panama,Croatia,0,1,A,Croatia,
20,48,Colombia,DR Congo,1,1,D,,
20,49,Switzerland,Canada,1,1,D,,
20,50,Bosnia and Herzegovina,Qatar,1,3,A,Qatar,
20,51,Scotland,Brazil,0,0,D,,
20,52,Morocco,Haiti,5,0,H,Morocco,
20,53,Czech Republic,Mexico,1,2,A,Mexico,
20,54,South Africa,South Korea,0,1,A,South Korea,
20,55,Curaçao,Côte d'Ivoire,2,3,A,Côte d'Ivoire,
20,56,Ecuador,Germany,0,1,A,Germany,
20,57,Japan,Sweden,3,2,H,Japan,
20,58,Tunisia,Netherlands,1,2,A,Netherlands,
20,59,USA,Turkey,0,0,D,,
20,60,Paraguay,Australia,1,0,H,Paraguay,
20,61,Norway,France,1,1,D,,
20,62,Senegal,Iraq,4,0,H,Senegal,
20,63,Cabo Verde,Saudi Arabia,7,0,H,Cabo Verde,
20,64,Uruguay,Spain,0,3,A,Spain,
20,65,Egypt,Iran,4,0,H,Egypt,
20,66,New Zealand,Belgium,0,2,A,Belgium,
20,67,Panama,England,2,0,H,Panama,
20,68,Croatia,Ghana,3,2,H,Croatia,
20,69,Colombia,Portugal,0,1,A,Portugal,
20,70,DR Congo,Uzbekistan,2,2,D,,
20,71,Algeria,Austria,5,1,H,Algeria,
20,72,Jordan,Argentina,0,3,A,Argentina,
20,73,Czech Republic,Canada,1,1,D,Czech Republic,Canada
20,74,Brazil,Tunisia,0,0,D,Tunisia,Brazil
20,75,Côte d'Ivoire,Scotland,3,0,H,Côte d'Ivoire,Scotland
20,76,Netherlands,Morocco,1,1,D,Netherlands,Morocco
20,77,Germany,France,0,2,A,France,Germany
20,78,Senegal,Paraguay,1,1,D,Paraguay,Senegal
20,79,Mexico,Ecuador,0,0,D,Mexico,Ecuador
20,80,Croatia,Jordan,1,2,A,Jordan,Croatia
20,81,Belgium,South Korea,0,1,A,South Korea,Belgium
20,82,Turkey,Qatar,1,1,D,Turkey,Qatar
20,83,Colombia,Panama,3,0,H,Colombia,Panama
20,84,Cabo Verde,Algeria,1,2,A,Algeria,Cabo Verde
20,85,Bosnia and Herzegovina,Norway,0,1,A,Norway,Bosnia and Herzegovina
20,86,Australia,Egypt,0,1,A,Egypt,Australia
20,87,Argentina,Spain,2,0,H,Argentina,Spain
20,88,Portugal,England,7,1,H,Portugal,England
20,89,Czech Republic,Côte d'Ivoire,0,0,D,Côte d'Ivoire,Czech Republic
20,90,Tunisia,France,0,3,A,France,Tunisia
20,91,Netherlands,Paraguay,1,2,A,Paraguay,Netherlands
20,92,Mexico,Jordan,3,0,H,Mexico,Jordan
20,93,Colombia,Algeria,0,1,A,Algeria,Colombia
20,94,South Korea,Turkey,0,3,A,Turkey,South Korea
20,95,Egypt,Portugal,2,3,A,Portugal,Egypt
20,96,Norway,Argentina,0,0,D,Argentina,Norway
20,97,Côte d'Ivoire,France,1,2,A,France,Côte d'Ivoire
20,98,Algeria,Turkey,5,0,H,Algeria,Turkey
20,99,Paraguay,Mexico,1,1,D,Mexico,Paraguay
20,100,Portugal,Argentina,1,3,A,Argentina,Portugal
20,101,France,Algeria,1,1,D,France,Algeria
20,102,Mexico,Argentina,0,1,A,Argentina,Mexico
20,103,Algeria,Mexico,1,0,H,Algeria,Mexico
20,104,France,Argentina,1,1,D,Argentina,France
21,1,Mexico,South Africa,2,0,H,Mexico,
21,2,South Korea,Czech Republic,2,2,D,,
21,3,Canada,Bosnia and Herzegovina,1,1,D,,
21,4,USA,Paraguay,2,2,D,,
21,5,Australia,Turkey,2,0,H,Australia,
21,6,Qatar,Switzerland,1,2,A,Switzerland,
21,7,Brazil,Morocco,1,1,D,,
21,8,Haiti,Scotland,0,1,A,Scotland,
21,9,Germany,Curaçao,4,0,H,Germany,
21,10,Netherlands,Japan,1,1,D,,
21,11,Côte d'Ivoire,Ecuador,2,0,H,Côte d'Ivoire,
21,12,Sweden,Tunisia,2,2,D,,
21,13,Spain,Cabo Verde,5,0,H,Spain,
21,14,Belgium,Egypt,4,0,H,Belgium,
21,15,Saudi Arabia,Uruguay,0,5,A,Uruguay,
21,16,Iran,New Zealand,2,2,D,,
21,17,Austria,Jordan,3,1,H,Austria,
21,18,France,Senegal,4,0,H,France,
21,19,Iraq,Norway,1,3,A,Norway,
21,20,Argentina,Algeria,1,3,A,Algeria,
21,21,Portugal,DR Congo,2,0,H,Portugal,
21,22,England,Croatia,2,0,H,England,
21,23,Ghana,Panama,0,4,A,Panama,
21,24,Uzbekistan,Colombia,0,7,A,Colombia,
21,25,Czech Republic,South Africa,1,0,H,Czech Republic,
21,26,Switzerland,Bosnia and Herzegovina,1,0,H,Switzerland,
21,27,Canada,Qatar,1,0,H,Canada,
21,28,Mexico,South Korea,2,1,H,Mexico,
21,29,Turkey,Paraguay,1,1,D,,
21,30,USA,Australia,1,1,D,,
21,31,Scotland,Morocco,0,1,A,Morocco,
21,32,Brazil,Haiti,3,0,H,Brazil,
21,33,Tunisia,Japan,0,1,A,Japan,
21,34,Netherlands,Sweden,2,1,H,Netherlands,
21,35,Germany,Côte d'Ivoire,3,1,H,Germany,
21,36,Ecuador,Curaçao,2,2,D,,
21,37,Spain,Saudi Arabia,1,1,D,,
21,38,Belgium,Iran,2,2,D,,
21,39,Uruguay,Cabo Verde,6,0,H,Uruguay,
21,40,New Zealand,Egypt,0,2,A,Egypt,
21,41,Argentina,Austria,0,2,A,Austria,
21,42,France,Iraq,7,0,H,France,
21,43,Norway,Senegal,3,0,H,Norway,
21,44,Jordan,Algeria,2,0,H,Jordan,
21,45,Portugal,Uzbekistan,4,1,H,Portugal,
21,46,England,Ghana,1,0,H,England,
21,47,Panama,Croatia,0,3,A,Croatia,
21,48,Colombia,DR Congo,1,1,D,,
21,49,Switzerland,Canada,0,0,D,,
21,50,Bosnia and Herzegovina,Qatar,1,0,H,Bosnia and Herzegovina,
21,51,Scotland,Brazil,9,1,H,Scotland,
21,52,Morocco,Haiti,0,0,D,,
21,53,Czech Republic,Mexico,1,2,A,Mexico,
21,54,South Africa,South Korea,1,2,A,South Korea,
21,55,Curaçao,Côte d'Ivoire,1,4,A,Côte d'Ivoire,
21,56,Ecuador,Germany,1,0,H,Ecuador,
21,57,Japan,Sweden,1,6,A,Sweden,
21,58,Tunisia,Netherlands,0,5,A,Netherlands,
21,59,USA,Turkey,1,0,H,USA,
21,60,Paraguay,Australia,2,4,A,Australia,
21,61,Norway,France,0,1,A,France,
21,62,Senegal,Iraq,2,1,H,Senegal,
21,63,Cabo Verde,Saudi Arabia,2,1,H,Cabo Verde,
21,64,Uruguay,Spain,0,1,A,Spain,
21,65,Egypt,Iran,1,3,A,Iran,
21,66,New Zealand,Belgium,0,0,D,,
21,67,Panama,England,0,0,D,,
21,68,Croatia,Ghana,3,0,H,Croatia,
21,69,Colombia,Portugal,3,0,H,Colombia,
21,70,DR Congo,Uzbekistan,1,3,A,Uzbekistan,
21,71,Algeria,Austria,2,2,D,,
21,72,Jordan,Argentina,0,2,A,Argentina,
21,73,South Korea,Canada,2,6,A,Canada,South Korea
21,74,Scotland,Sweden,0,1,A,Sweden,Scotland
21,75,Germany,Bosnia and Herzegovina,2,2,D,Germany,Bosnia and Herzegovina
21,76,Netherlands,Morocco,1,0,H,Netherlands,Morocco
21,77,Côte d'Ivoire,Norway,0,1,A,Norway,Côte d'Ivoire
21,78,France,Japan,1,0,H,France,Japan
21,79,Mexico,Brazil,0,1,A,Brazil,Mexico
21,80,England,Ecuador,1,1,D,Ecuador,England
21,81,Belgium,Czech Republic,0,2,A,Czech Republic,Belgium
21,82,Australia,Argentina,1,1,D,Australia,Argentina
21,83,Portugal,Croatia,0,1,A,Croatia,Portugal
21,84,Spain,Algeria,1,1,D,Spain,Algeria
21,85,Switzerland,Egypt,1,3,A,Egypt,Switzerland
21,86,USA,Iran,0,2,A,Iran,USA
21,87,Austria,Uruguay,0,2,A,Uruguay,Austria
21,88,Colombia,Panama,1,1,D,Panama,Colombia
21,89,Canada,Germany,1,1,D,Canada,Germany
21,90,Sweden,Norway,1,1,D,Norway,Sweden
21,91,Netherlands,France,2,2,D,France,Netherlands
21,92,Brazil,Ecuador,1,1,D,Brazil,Ecuador
21,93,Croatia,Spain,1,1,D,Croatia,Spain
21,94,Czech Republic,Australia,0,1,A,Australia,Czech Republic
21,95,Iran,Panama,1,2,A,Panama,Iran
21,96,Egypt,Uruguay,0,2,A,Uruguay,Egypt
21,97,Canada,Norway,1,4,A,Norway,Canada
21,98,Croatia,Australia,0,1,A,Australia,Croatia
21,99,France,Brazil,1,1,D,Brazil,France
21,100,Panama,Uruguay,1,1,D,Uruguay,Panama
21,101,Norway,Australia,0,0,D,Australia,Norway
21,102,Brazil,Uruguay,0,3,A,Uruguay,Brazil
21,103,Norway,Brazil,1,1,D,Brazil,Norway
21,104,Australia,Uruguay,3,2,H,Australia,Uruguay
22,1,Mexico,South Africa,1,1,D,,
22,2,South Korea,Czech Republic,1,0,H,South Korea,
22,3,Canada,Bosnia and Herzegovina,1,2,A,Bosnia and Herzegovina,
22,4,USA,Paraguay,0,0,D,,
22,5,Australia,Turkey,5,3,H,Australia,
22,6,Qatar,Switzerland,3,1,H,Qatar,
22,7,Brazil,Morocco,1,1,D,,
22,8,Haiti,Scotland,0,2,A,Scotland,
22,9,Germany,Curaçao,4,0,H,Germany,
22,10,Netherlands,Japan,1,0,H,Netherlands,
22,11,Côte d'Ivoire,Ecuador,1,1,D,,
22,12,Sweden,Tunisia,4,1,H,Sweden,
22,13,Spain,Cabo Verde,3,2,H,Spain,
22,14,Belgium,Egypt,0,0,D,,
22,15,Saudi Arabia,Uruguay,1,0,H,Saudi Arabia,
22,16,Iran,New Zealand,2,1,H,Iran,
22,17,Austria,Jordan,0,2,A,Jordan,
22,18,France,Senegal,3,0,H,France,
22,19,Iraq,Norway,0,1,A,Norway,
22,20,Argentina,Algeria,2,2,D,,
22,21,Portugal,DR Congo,1,1,D,,
22,22,England,Croatia,0,0,D,,
22,23,Ghana,Panama,0,1,A,Panama,
22,24,Uzbekistan,Colombia,2,3,A,Colombia,
22,25,Czech Republic,South Africa,0,0,D,,
22,26,Switzerland,Bosnia and Herzegovina,3,3,D,,
22,27,Canada,Qatar,2,0,H,Canada,
22,28,Mexico,South Korea,1,1,D,,
22,29,Turkey,Paraguay,1,1,D,,
22,30,USA,Australia,1,1,D,,
22,31,Scotland,Morocco,2,2,D,,
22,32,Brazil,Haiti,1,1,D,,
22,33,Tunisia,Japan,0,3,A,Japan,
22,34,Netherlands,Sweden,1,0,H,Netherlands,
22,35,Germany,Côte d'Ivoire,6,0,H,Germany,
22,36,Ecuador,Curaçao,1,1,D,,
22,37,Spain,Saudi Arabia,1,1,D,,
22,38,Belgium,Iran,1,1,D,,
22,39,Uruguay,Cabo Verde,1,1,D,,
22,40,New Zealand,Egypt,6,0,H,New Zealand,
22,41,Argentina,Austria,4,0,H,Argentina,
22,42,France,Iraq,1,0,H,France,
22,43,Norway,Senegal,3,3,D,,
22,44,Jordan,Algeria,0,1,A,Algeria,
22,45,Portugal,Uzbekistan,1,1,D,,
22,46,England,Ghana,0,0,D,,
22,47,Panama,Croatia,3,2,H,Panama,
22,48,Colombia,DR Congo,2,3,A,DR Congo,
22,49,Switzerland,Canada,4,2,H,Switzerland,
22,50,Bosnia and Herzegovina,Qatar,1,1,D,,
22,51,Scotland,Brazil,2,0,H,Scotland,
22,52,Morocco,Haiti,2,1,H,Morocco,
22,53,Czech Republic,Mexico,0,1,A,Mexico,
22,54,South Africa,South Korea,0,0,D,,
22,55,Curaçao,Côte d'Ivoire,3,0,H,Curaçao,
22,56,Ecuador,Germany,1,1,D,,
22,57,Japan,Sweden,1,1,D,,
22,58,Tunisia,Netherlands,0,6,A,Netherlands,
22,59,USA,Turkey,1,0,H,USA,
22,60,Paraguay,Australia,2,3,A,Australia,
22,61,Norway,France,0,2,A,France,
22,62,Senegal,Iraq,1,0,H,Senegal,
22,63,Cabo Verde,Saudi Arabia,0,2,A,Saudi Arabia,
22,64,Uruguay,Spain,0,3,A,Spain,
22,65,Egypt,Iran,0,1,A,Iran,
22,66,New Zealand,Belgium,0,1,A,Belgium,
22,67,Panama,England,3,0,H,Panama,
22,68,Croatia,Ghana,2,1,H,Croatia,
22,69,Colombia,Portugal,1,2,A,Portugal,
22,70,DR Congo,Uzbekistan,1,1,D,,
22,71,Algeria,Austria,0,0,D,,
22,72,Jordan,Argentina,3,0,H,Jordan,
22,73,South Korea,Switzerland,0,5,A,Switzerland,South Korea
22,74,Scotland,Sweden,0,4,A,Sweden,Scotland
22,75,Germany,Qatar,2,3,A,Qatar,Germany
22,76,Netherlands,Morocco,1,1,D,Netherlands,Morocco
22,77,Curaçao,Norway,1,1,D,Norway,Curaçao
22,78,France,Japan,0,0,D,France,Japan
22,79,Mexico,Senegal,2,3,A,Senegal,Mexico
22,80,Panama,Colombia,0,1,A,Colombia,Panama
22,81,Iran,South Africa,1,4,A,South Africa,Iran
22,82,Australia,Ecuador,1,1,D,Ecuador,Australia
22,83,Portugal,Croatia,1,1,D,Croatia,Portugal
22,84,Spain,Algeria,0,0,D,Spain,Algeria
22,85,Bosnia and Herzegovina,New Zealand,1,1,D,Bosnia and Herzegovina,New Zealand
22,86,USA,Belgium,0,2,A,Belgium,USA
22,87,Jordan,Saudi Arabia,0,2,A,Saudi Arabia,Jordan
22,88,DR Congo,Argentina,1,4,A,Argentina,DR Congo
22,89,Switzerland,Qatar,0,2,A,Qatar,Switzerland
22,90,Sweden,Norway,0,5,A,Norway,Sweden
22,91,Netherlands,France,1,2,A,France,Netherlands
22,92,Senegal,Colombia,0,0,D,Colombia,Senegal
22,93,Croatia,Spain,0,2,A,Spain,Croatia
22,94,South Africa,Ecuador,7,0,H,South Africa,Ecuador
22,95,Belgium,Argentina,2,0,H,Belgium,Argentina
22,96,Bosnia and Herzegovina,Saudi Arabia,1,2,A,Saudi Arabia,Bosnia and Herzegovina
22,97,Qatar,Norway,1,1,D,Qatar,Norway
22,98,Spain,South Africa,6,0,H,Spain,South Africa
22,99,France,Colombia,1,0,H,France,Colombia
22,100,Belgium,Saudi Arabia,3,0,H,Belgium,Saudi Arabia
22,101,Qatar,Spain,1,1,D,Qatar,Spain
22,102,France,Belgium,2,0,H,France,Belgium
22,103,Spain,Belgium,1,1,D,Spain,Belgium
22,104,Qatar,France,3,0,H,Qatar,France
23,1,Mexico,South Africa,0,0,D,,
23,2,South Korea,Czech Republic,0,1,A,Czech Republic,
23,3,Canada,Bosnia and Herzegovina,3,0,H,Canada,
23,4,USA,Paraguay,2,0,H,USA,
23,5,Australia,Turkey,0,1,A,Turkey,
23,6,Qatar,Switzerland,0,2,A,Switzerland,
23,7,Brazil,Morocco,1,0,H,Brazil,
23,8,Haiti,Scotland,1,1,D,,
23,9,Germany,Curaçao,4,1,H,Germany,
23,10,Netherlands,Japan,1,1,D,,
23,11,Côte d'Ivoire,Ecuador,3,3,D,,
23,12,Sweden,Tunisia,0,2,A,Tunisia,
23,13,Spain,Cabo Verde,2,0,H,Spain,
23,14,Belgium,Egypt,1,0,H,Belgium,
23,15,Saudi Arabia,Uruguay,0,1,A,Uruguay,
23,16,Iran,New Zealand,1,1,D,,
23,17,Austria,Jordan,2,2,D,,
23,18,France,Senegal,3,1,H,France,
23,19,Iraq,Norway,0,2,A,Norway,
23,20,Argentina,Algeria,1,0,H,Argentina,
23,21,Portugal,DR Congo,1,0,H,Portugal,
23,22,England,Croatia,0,0,D,,
23,23,Ghana,Panama,0,0,D,,
23,24,Uzbekistan,Colombia,2,3,A,Colombia,
23,25,Czech Republic,South Africa,1,1,D,,
23,26,Switzerland,Bosnia and Herzegovina,1,5,A,Bosnia and Herzegovina,
23,27,Canada,Qatar,2,2,D,,
23,28,Mexico,South Korea,1,2,A,South Korea,
23,29,Turkey,Paraguay,1,0,H,Turkey,
23,30,USA,Australia,0,0,D,,
23,31,Scotland,Morocco,2,1,H,Scotland,
23,32,Brazil,Haiti,2,1,H,Brazil,
23,33,Tunisia,Japan,2,2,D,,
23,34,Netherlands,Sweden,4,2,H,Netherlands,
23,35,Germany,Côte d'Ivoire,1,1,D,,
23,36,Ecuador,Curaçao,1,1,D,,
23,37,Spain,Saudi Arabia,1,1,D,,
23,38,Belgium,Iran,1,1,D,,
23,39,Uruguay,Cabo Verde,1,2,A,Cabo Verde,
23,40,New Zealand,Egypt,0,3,A,Egypt,
23,41,Argentina,Austria,3,0,H,Argentina,
23,42,France,Iraq,1,1,D,,
23,43,Norway,Senegal,1,1,D,,
23,44,Jordan,Algeria,1,1,D,,
23,45,Portugal,Uzbekistan,0,0,D,,
23,46,England,Ghana,2,0,H,England,
23,47,Panama,Croatia,1,2,A,Croatia,
23,48,Colombia,DR Congo,1,0,H,Colombia,
23,49,Switzerland,Canada,1,1,D,,
23,50,Bosnia and Herzegovina,Qatar,0,0,D,,
23,51,Scotland,Brazil,0,0,D,,
23,52,Morocco,Haiti,1,0,H,Morocco,
23,53,Czech Republic,Mexico,2,2,D,,
23,54,South Africa,South Korea,3,1,H,South Africa,
23,55,Curaçao,Côte d'Ivoire,1,2,A,Côte d'Ivoire,
23,56,Ecuador,Germany,3,0,H,Ecuador,
23,57,Japan,Sweden,0,2,A,Sweden,
23,58,Tunisia,Netherlands,1,3,A,Netherlands,
23,59,USA,Turkey,2,5,A,Turkey,
23,60,Paraguay,Australia,1,0,H,Paraguay,
23,61,Norway,France,1,0,H,Norway,
23,62,Senegal,Iraq,2,0,H,Senegal,
23,63,Cabo Verde,Saudi Arabia,1,2,A,Saudi Arabia,
23,64,Uruguay,Spain,0,1,A,Spain,
23,65,Egypt,Iran,1,1,D,,
23,66,New Zealand,Belgium,1,2,A,Belgium,
23,67,Panama,England,1,1,D,,
23,68,Croatia,Ghana,1,1,D,,
23,69,Colombia,Portugal,1,2,A,Portugal,
23,70,DR Congo,Uzbekistan,0,1,A,Uzbekistan,
23,71,Algeria,Austria,2,2,D,,
23,72,Jordan,Argentina,0,2,A,Argentina,
23,73,Czech Republic,Bosnia and Herzegovina,0,0,D,Czech Republic,Bosnia and Herzegovina
23,74,Brazil,Tunisia,0,0,D,Tunisia,Brazil
23,75,Ecuador,Switzerland,3,1,H,Ecuador,Switzerland
23,76,Netherlands,Scotland,0,0,D,Netherlands,Scotland
23,77,Côte d'Ivoire,France,0,1,A,France,Côte d'Ivoire
23,78,Norway,Uruguay,0,2,A,Uruguay,Norway
23,79,South Africa,Morocco,2,0,H,South Africa,Morocco
23,80,England,Uzbekistan,1,1,D,England,Uzbekistan
23,81,Belgium,Senegal,4,0,H,Belgium,Senegal
23,82,Turkey,Sweden,1,3,A,Sweden,Turkey
23,83,Colombia,Croatia,1,0,H,Colombia,Croatia
23,84,Spain,Algeria,4,0,H,Spain,Algeria
23,85,Canada,Iran,3,4,A,Iran,Canada
23,86,USA,Egypt,0,0,D,USA,Egypt
23,87,Argentina,Saudi Arabia,3,1,H,Argentina,Saudi Arabia
23,88,Portugal,Germany,3,2,H,Portugal,Germany
23,89,Czech Republic,Ecuador,1,0,H,Czech Republic,Ecuador
23,90,Tunisia,France,1,0,H,Tunisia,France
23,91,Netherlands,Uruguay,1,0,H,Netherlands,Uruguay
23,92,South Africa,England,1,1,D,England,South Africa
23,93,Colombia,Spain,0,1,A,Spain,Colombia
23,94,Belgium,Sweden,1,1,D,Sweden,Belgium
23,95,USA,Portugal,0,1,A,Portugal,USA
23,96,Iran,Argentina,1,2,A,Argentina,Iran
23,97,Czech Republic,Tunisia,0,5,A,Tunisia,Czech Republic
23,98,Spain,Sweden,2,2,D,Spain,Sweden
23,99,Netherlands,England,5,1,H,Netherlands,England
23,100,Portugal,Argentina,2,3,A,Argentina,Portugal
23,101,Tunisia,Spain,2,1,H,Tunisia,Spain
23,102,Netherlands,Argentina,0,5,A,Argentina,Netherlands
23,103,Spain,Netherlands,2,1,H,Spain,Netherlands
23,104,Tunisia,Argentina,2,3,A,Argentina,Tunisia
24,1,Mexico,South Africa,3,1,H,Mexico,
24,2,South Korea,Czech Republic,1,1,D,,
24,3,Canada,Bosnia and Herzegovina,0,1,A,Bosnia and Herzegovina,
24,4,USA,Paraguay,1,0,H,USA,
24,5,Australia,Turkey,1,1,D,,
24,6,Qatar,Switzerland,1,0,H,Qatar,
24,7,Brazil,Morocco,1,0,H,Brazil,
24,8,Haiti,Scotland,1,0,H,Haiti,
24,9,Germany,Curaçao,3,3,D,,
24,10,Netherlands,Japan,1,1,D,,
24,11,Côte d'Ivoire,Ecuador,5,1,H,Côte d'Ivoire,
24,12,Sweden,Tunisia,1,0,H,Sweden,
24,13,Spain,Cabo Verde,1,0,H,Spain,
24,14,Belgium,Egypt,1,0,H,Belgium,
24,15,Saudi Arabia,Uruguay,1,1,D,,
24,16,Iran,New Zealand,1,1,D,,
24,17,Austria,Jordan,3,0,H,Austria,
24,18,France,Senegal,0,1,A,Senegal,
24,19,Iraq,Norway,0,3,A,Norway,
24,20,Argentina,Algeria,1,1,D,,
24,21,Portugal,DR Congo,1,0,H,Portugal,
24,22,England,Croatia,0,0,D,,
24,23,Ghana,Panama,1,2,A,Panama,
24,24,Uzbekistan,Colombia,1,4,A,Colombia,
24,25,Czech Republic,South Africa,1,1,D,,
24,26,Switzerland,Bosnia and Herzegovina,2,0,H,Switzerland,
24,27,Canada,Qatar,1,0,H,Canada,
24,28,Mexico,South Korea,1,3,A,South Korea,
24,29,Turkey,Paraguay,3,1,H,Turkey,
24,30,USA,Australia,0,0,D,,
24,31,Scotland,Morocco,6,0,H,Scotland,
24,32,Brazil,Haiti,1,2,A,Haiti,
24,33,Tunisia,Japan,1,0,H,Tunisia,
24,34,Netherlands,Sweden,2,0,H,Netherlands,
24,35,Germany,Côte d'Ivoire,2,1,H,Germany,
24,36,Ecuador,Curaçao,1,1,D,,
24,37,Spain,Saudi Arabia,1,1,D,,
24,38,Belgium,Iran,1,1,D,,
24,39,Uruguay,Cabo Verde,2,2,D,,
24,40,New Zealand,Egypt,0,1,A,Egypt,
24,41,Argentina,Austria,3,2,H,Argentina,
24,42,France,Iraq,1,0,H,France,
24,43,Norway,Senegal,3,3,D,,
24,44,Jordan,Algeria,1,2,A,Algeria,
24,45,Portugal,Uzbekistan,5,0,H,Portugal,
24,46,England,Ghana,3,1,H,England,
24,47,Panama,Croatia,2,2,D,,
24,48,Colombia,DR Congo,0,0,D,,
24,49,Switzerland,Canada,2,2,D,,
24,50,Bosnia and Herzegovina,Qatar,0,1,A,Qatar,
24,51,Scotland,Brazil,0,2,A,Brazil,
24,52,Morocco,Haiti,5,2,H,Morocco,
24,53,Czech Republic,Mexico,0,1,A,Mexico,
24,54,South Africa,South Korea,1,0,H,South Africa,
24,55,Curaçao,Côte d'Ivoire,0,0,D,,
24,56,Ecuador,Germany,1,3,A,Germany,
24,57,Japan,Sweden,0,2,A,Sweden,
24,58,Tunisia,Netherlands,0,1,A,Netherlands,
24,59,USA,Turkey,2,0,H,USA,
24,60,Paraguay,Australia,0,0,D,,
24,61,Norway,France,0,1,A,France,
24,62,Senegal,Iraq,0,0,D,,
24,63,Cabo Verde,Saudi Arabia,3,2,H,Cabo Verde,
24,64,Uruguay,Spain,1,2,A,Spain,
24,65,Egypt,Iran,0,1,A,Iran,
24,66,New Zealand,Belgium,1,3,A,Belgium,
24,67,Panama,England,1,2,A,England,
24,68,Croatia,Ghana,3,2,H,Croatia,
24,69,Colombia,Portugal,0,3,A,Portugal,
24,70,DR Congo,Uzbekistan,1,1,D,,
24,71,Algeria,Austria,6,0,H,Algeria,
24,72,Jordan,Argentina,1,1,D,,
24,73,South Korea,Switzerland,4,0,H,South Korea,Switzerland
24,74,Brazil,Sweden,2,1,H,Brazil,Sweden
24,75,Germany,Australia,0,3,A,Australia,Germany
24,76,Netherlands,Haiti,2,0,H,Netherlands,Haiti
24,77,Côte d'Ivoire,Senegal,0,0,D,Côte d'Ivoire,Senegal
24,78,France,Scotland,1,1,D,France,Scotland
24,79,Mexico,Tunisia,1,0,H,Mexico,Tunisia
24,80,England,Norway,0,0,D,Norway,England
24,81,Belgium,South Africa,0,3,A,South Africa,Belgium
24,82,USA,Canada,0,0,D,Canada,USA
24,83,Colombia,Croatia,0,1,A,Croatia,Colombia
24,84,Spain,Argentina,10,0,H,Spain,Argentina
24,85,Qatar,Curaçao,1,1,D,Qatar,Curaçao
24,86,Turkey,Iran,0,2,A,Iran,Turkey
